Tracking ID,Cod Value,Creation Datetime,Delivery Success Datetime,Delivery Success Hub ID,From Address2,Granular Status,pickup hub id,To Address2,Shop Name,Rider Name
S598510418,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Nghĩa Xá , Quận Lê Chân , Thành phố Hải Phòng",Completed,1239," , Phường Tân Thuận Đông , Quận 7 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598510414,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Nghĩa Xá , Quận Lê Chân , Thành phố Hải Phòng",Completed,1239," , Phường 02 , Quận Bình Thạnh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598510418,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Nghĩa Xá , Quận Lê Chân , Thành phố Hải Phòng",Completed,1239," , Phường Tân Thuận Đông , Quận 7 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598510121,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Tân An , Thành phố Buôn Ma Thuột , Tỉnh Đắk Lắk",Completed,1239," , Phường Tân Phú , Quận 7 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598510121,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Tân An , Thành phố Buôn Ma Thuột , Tỉnh Đắk Lắk",Completed,1239," , Phường Tân Phú , Quận 7 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505271,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường Tân Sơn Nhì , Quận Tân Phú , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598507011,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường Linh Đông , Quận Thủ Đức , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508462,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường 01 , Quận Gò Vấp , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598502886,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường 04 , Quận 3 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505271,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường Tân Sơn Nhì , Quận Tân Phú , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508443,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường 09 , Quận 5 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508443,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường 09 , Quận 5 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508462,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường 01 , Quận Gò Vấp , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598502886,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường 04 , Quận 3 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598502886,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường 04 , Quận 3 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598507011,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường Linh Đông , Quận Thủ Đức , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505379,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Xã Đồng Phú , Huyện Chương Mỹ , Thành phố Hà Nội",Completed,1239," , Xã Đông Thạnh , Huyện Hóc Môn , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505379,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Xã Đồng Phú , Huyện Chương Mỹ , Thành phố Hà Nội",Completed,1239," , Xã Đông Thạnh , Huyện Hóc Môn , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509855,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường Phú Thạnh , Quận Tân Phú , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508742,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Xã Hiệp Phước , Huyện Nhà Bè , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508742,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Xã Hiệp Phước , Huyện Nhà Bè , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509855,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Hòa Minh , Quận Liên Chiểu , Thành phố Đà Nẵng",Completed,1239," , Phường Phú Thạnh , Quận Tân Phú , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598507528,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Bình Thuận , Quận 7 , Thành phố Hồ Chí Minh",Completed,1239," , Xã Nhuận Đức , Huyện Củ Chi , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598507528,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Bình Thuận , Quận 7 , Thành phố Hồ Chí Minh",Completed,1239," , Xã Nhuận Đức , Huyện Củ Chi , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509117,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Vạn Thắng , Thành phố Nha Trang , Tỉnh Khánh Hòa",Completed,1239," , Phường Tăng Nhơn Phú B , Quận 9 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509117,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Vạn Thắng , Thành phố Nha Trang , Tỉnh Khánh Hòa",Completed,1239," , Phường Tăng Nhơn Phú B , Quận 9 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509977,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường 2 , Thành phố Tân An , Tỉnh Long An",Completed,1239," , Phường Thạnh Mỹ Lợi , Quận 2 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509840,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường 2 , Thành phố Tân An , Tỉnh Long An",Completed,1239," , Phường 05 , Quận Gò Vấp , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509977,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường 2 , Thành phố Tân An , Tỉnh Long An",Completed,1239," , Phường Thạnh Mỹ Lợi , Quận 2 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509840,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường 2 , Thành phố Tân An , Tỉnh Long An",Completed,1239," , Phường 05 , Quận Gò Vấp , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509495,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường 2 , Thành phố Tân An , Tỉnh Long An",Completed,1239," , Phường 22 , Quận Bình Thạnh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509041,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường 2 , Thành phố Tân An , Tỉnh Long An",Completed,1239," , Phường 04 , Quận 5 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598510145,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường 2 , Thành phố Tân An , Tỉnh Long An",Completed,1239," , Phường Phước Long B , Quận 9 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509495,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường 2 , Thành phố Tân An , Tỉnh Long An",Completed,1239," , Phường 22 , Quận Bình Thạnh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509840,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường 2 , Thành phố Tân An , Tỉnh Long An",Completed,1239," , Phường 05 , Quận Gò Vấp , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598510145,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường 2 , Thành phố Tân An , Tỉnh Long An",Completed,1239," , Phường Phước Long B , Quận 9 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509041,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường 2 , Thành phố Tân An , Tỉnh Long An",Completed,1239," , Phường 04 , Quận 5 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505624,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Mỹ Phước , Thị xã Bến Cát , Tỉnh Bình Dương",Completed,1239," , Phường Đông Hưng Thuận , Quận 12 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505624,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Mỹ Phước , Thị xã Bến Cát , Tỉnh Bình Dương",Completed,1239," , Phường Đông Hưng Thuận , Quận 12 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505348,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Đăk Đoa , Huyện Đăk Đoa , Tỉnh Gia Lai",Completed,1239," , Phường 22 , Quận Bình Thạnh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505348,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Đăk Đoa , Huyện Đăk Đoa , Tỉnh Gia Lai",Completed,1239," , Phường 22 , Quận Bình Thạnh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505462,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Đăk Đoa , Huyện Đăk Đoa , Tỉnh Gia Lai",Completed,1239," , Xã Tân An Hội , Huyện Củ Chi , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505462,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Đăk Đoa , Huyện Đăk Đoa , Tỉnh Gia Lai",Completed,1239," , Xã Tân An Hội , Huyện Củ Chi , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505563,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Nghĩa Xá , Quận Lê Chân , Thành phố Hải Phòng",Completed,1239," , Phường Thới An , Quận 12 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505563,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Nghĩa Xá , Quận Lê Chân , Thành phố Hải Phòng",Completed,1239," , Phường Thới An , Quận 12 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509271,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Nghĩa Xá , Quận Lê Chân , Thành phố Hải Phòng",Completed,1239," , Phường 08 , Quận Gò Vấp , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509271,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Nghĩa Xá , Quận Lê Chân , Thành phố Hải Phòng",Completed,1239," , Phường 08 , Quận Gò Vấp , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598503844,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Xuân Thanh , Thành phố Long Khánh , Tỉnh Đồng Nai",Completed,1239," , Phường Long Thạnh Mỹ , Quận 9 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598500413,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Xuân Thanh , Thành phố Long Khánh , Tỉnh Đồng Nai",Completed,1239," , Phường Hòa Thạnh , Quận Tân Phú , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598503844,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Xuân Thanh , Thành phố Long Khánh , Tỉnh Đồng Nai",Completed,1239," , Phường Long Thạnh Mỹ , Quận 9 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598500413,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Xuân Thanh , Thành phố Long Khánh , Tỉnh Đồng Nai",Completed,1239," , Phường Hòa Thạnh , Quận Tân Phú , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508323,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường An Đông , Thành phố Huế , Tỉnh Thừa Thiên Huế",Completed,1239," , Phường 15 , Quận Tân Bình , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508269,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường An Đông , Thành phố Huế , Tỉnh Thừa Thiên Huế",Completed,1239," , Phường 26 , Quận Bình Thạnh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508323,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường An Đông , Thành phố Huế , Tỉnh Thừa Thiên Huế",Completed,1239," , Phường 15 , Quận Tân Bình , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508269,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường An Đông , Thành phố Huế , Tỉnh Thừa Thiên Huế",Completed,1239," , Phường 26 , Quận Bình Thạnh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509584,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường An Đông , Thành phố Huế , Tỉnh Thừa Thiên Huế",Completed,1239," , Phường Tây Thạnh , Quận Tân Phú , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509584,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường An Đông , Thành phố Huế , Tỉnh Thừa Thiên Huế",Completed,1239," , Phường Tây Thạnh , Quận Tân Phú , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508294,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường An Đông , Thành phố Huế , Tỉnh Thừa Thiên Huế",Completed,1239," , Phường 01 , Quận Bình Thạnh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508398,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường An Đông , Thành phố Huế , Tỉnh Thừa Thiên Huế",Completed,1239," , Phường Bình Hưng Hòa , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508294,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường An Đông , Thành phố Huế , Tỉnh Thừa Thiên Huế",Completed,1239," , Phường 01 , Quận Bình Thạnh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508398,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường An Đông , Thành phố Huế , Tỉnh Thừa Thiên Huế",Completed,1239," , Phường Bình Hưng Hòa , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509792,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Tân An , Thành phố Buôn Ma Thuột , Tỉnh Đắk Lắk",Completed,1239," , Xã Tân An Hội , Huyện Củ Chi , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509792,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Phường Tân An , Thành phố Buôn Ma Thuột , Tỉnh Đắk Lắk",Completed,1239," , Xã Tân An Hội , Huyện Củ Chi , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509054,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 10 , Quận Tân Bình , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509139,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Xã Vĩnh Lộc A , Huyện Bình Chánh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508874,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Tam Phú , Quận Thủ Đức , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509139,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Xã Vĩnh Lộc A , Huyện Bình Chánh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509054,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 10 , Quận Tân Bình , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508874,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Tam Phú , Quận Thủ Đức , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598507576,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Bình Trị Đông A , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598507576,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Bình Trị Đông A , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509139,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Xã Vĩnh Lộc A , Huyện Bình Chánh , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598507576,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Bình Trị Đông A , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509054,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 10 , Quận Tân Bình , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598508874,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Tam Phú , Quận Thủ Đức , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505629,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 02 , Quận 10 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598503194,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 10 , Quận Tân Bình , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505649,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Long Thạnh Mỹ , Quận 9 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505737,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 12 , Quận Tân Bình , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505629,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 02 , Quận 10 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598503223,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Tân Tạo , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598503457,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường An Lạc A , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505629,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 02 , Quận 10 , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598503457,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường An Lạc A , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598503223,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Tân Tạo , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598503457,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường An Lạc A , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598505737,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 12 , Quận Tân Bình , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598503188,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Xã Thới Tam Thôn , Huyện Hóc Môn , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598503194,2000,06-07-2022 21:29,09-07-2022 17:18,242," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 10 , Quận Tân Bình , Thành phố Hồ Chí Minh",Bông Cải Xanh,242-NEXT-DH
S598509044,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Bình Hưng Hoà B , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
S598509044,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Bình Hưng Hoà B , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
S598505649,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Long Thạnh Mỹ , Quận 9 , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
S598505649,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Long Thạnh Mỹ , Quận 9 , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
S598509044,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Bình Hưng Hoà B , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
S598503188,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Xã Thới Tam Thôn , Huyện Hóc Môn , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
S598503188,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Xã Thới Tam Thôn , Huyện Hóc Môn , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
S598503194,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 10 , Quận Tân Bình , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
S598503223,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường Tân Tạo , Quận Bình Tân , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
S598505737,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Phường 12 , Quận Tân Bình , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
S598503148,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Xã Hiệp Phước , Huyện Nhà Bè , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
S598503148,2000,06-07-2022 14:26,08-07-2022 11:16,155," , Thị trấn Hoà Hiệp Trung , Huyện Đông Hòa , Tỉnh Phú Yên",Completed,1239," , Xã Hiệp Phước , Huyện Nhà Bè , Thành phố Hồ Chí Minh",Bông Cải Xanh,155-AGAR-DTT
